Frame,
0,"(656, 539)","(558, 818)","(885, 711)"
1,"(675, 449)","(802, 278)","(996, 423)","(549, 574)"
2,"(1075, 264)","(786, 543)","(749, 312)","(466, 396)","(598, 556)"
3,"(889, 593)","(569, 354)","(929, 467)","(555, 747)"
4,"(590, 299)"
5,"(1018, 313)","(667, 687)","(461, 398)"
6,"(526, 773)","(636, 441)","(955, 504)","(747, 744)"
7,"(374, 402)"
8,"(928, 339)","(929, 339)"
9,"(588, 684)","(587, 685)","(503, 432)","(919, 430)","(918, 596)"
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48,"(180, 756)","(289, 748)","(391, 739)","(497, 734)","(608, 728)","(708, 713)","(799, 712)","(923, 701)","(1001, 696)","(1127, 692)","(1216, 687)","(1317, 676)","(1445, 668)","(1524, 664)","(1651, 654)"
49
50
51
52
53
54
55
56
57
58
59
60
61
62
63
64
65
Frame,
0,"(733, 762)","(1403, 603)"
1,"(841, 707)","(1384, 571)","(1549, 648)"
2,"(496, 590)","(366, 731)","(583, 330)"
3,"(889, 499)"
4,"(419, 345)","(722, 532)","(345, 783)"
5,"(790, 264)","(860, 146)","(326, 220)","(374, 586)","(539, 298)"
6,"(1057, 344)","(1042, 461)","(947, 656)"
7
Frame,
0,"(656, 539)","(558, 818)","(885, 711)"
1,"(675, 449)","(802, 278)","(996, 423)","(549, 574)"
2,"(1075, 264)","(786, 543)","(749, 312)","(466, 396)","(598, 556)"
3,"(889, 593)","(569, 354)","(929, 467)","(555, 747)"
4,"(590, 299)"
5,"(1018, 313)","(667, 687)","(461, 398)"
6,"(526, 773)","(636, 441)","(955, 504)","(747, 744)"
7,"(374, 402)"
8,"(928, 339)","(929, 339)"
9,"(588, 684)","(587, 685)","(503, 432)","(919, 430)","(918, 596)"
10
